CustomerID,PersonID,StoreID,TerritoryID,AccountNumber,rowguid,ModifiedDate
478,,1828.0,6,AW00000478,E76A3EC3-581B-456B-9415-5853EE013816,2014-09-12 11:15:07.263
479,,1200.0,6,AW00000479,DDF27582-0D9B-45A9-B605-AB01D2C1C3B8,2014-09-12 11:15:07.263
480,,908.0,6,AW00000480,3AECCDDA-2012-468E-858E-3BE516A77FA0,2014-09-12 11:15:07.263
481,,1830.0,7,AW00000481,579EF71E-9A99-4D2E-BF31-0B6D5DAC66BE,2014-09-12 11:15:07.263
482,,1198.0,8,AW00000482,EEB9F9CD-5B5C-4492-AF64-6F28F4225350,2014-09-12 11:15:07.263
483,,906.0,9,AW00000483,19405801-665B-479F-B5A6-686876E615AC,2014-09-12 11:15:07.263
484,,1832.0,10,AW00000484,37398B37-B78B-4460-B012-665828C6B9EC,2014-09-12 11:15:07.263
485,,306.0,5,AW00000485,EB969756-E3CD-4956-8A65-572A887B1718,2014-09-12 11:15:07.263
486,,904.0,2,AW00000486,C0A0ECCC-1504-49CB-93E0-A613BA0A6DD6,2014-09-12 11:15:07.263
487,,1834.0,1,AW00000487,4EE55CA2-F2AC-4E5B-BCEC-B23C09FB345B,2014-09-12 11:15:07.263
488,,304.0,1,AW00000488,C4647E94-EB39-4FE5-B856-FA982709A6DA,2014-09-12 11:15:07.263
489,,902.0,4,AW00000489,2B107C53-4450-4179-A330-516FF82E4744,2014-09-12 11:15:07.263
490,,1836.0,4,AW00000490,AB26F88E-ABDE-4122-B772-34940B143427,2014-09-12 11:15:07.263
491,,302.0,4,AW00000491,28A9945C-B9B3-4A24-B367-D17BCC0AE82E,2014-09-12 11:15:07.263
492,,900.0,4,AW00000492,8194B68E-AF15-4EDC-B403-6C8F7475492B,2014-09-12 11:15:07.263
493,,1838.0,4,AW00000493,B143978A-3FC9-4077-A70A-DB4DFACEDC79,2014-09-12 11:15:07.263
494,,326.0,5,AW00000494,1DADF7F5-0DFB-4357-8822-316FD414B6D9,2014-09-12 11:15:07.263
495,,898.0,5,AW00000495,70CC6D14-4AEB-4731-A23F-00FD899BC6C8,2014-09-12 11:15:07.263
496,,1840.0,6,AW00000496,9D1A7488-6CD7-4866-A0A4-DD3A8A850ED0,2014-09-12 11:15:07.263
497,,324.0,6,AW00000497,9FC698D8-A5D6-4971-BFB4-9A4D8988DB58,2014-09-12 11:15:07.263
498,,896.0,6,AW00000498,E3A756B3-EE63-4AC7-A799-B1FA170EDDE6,2014-09-12 11:15:07.263
499,,1842.0,7,AW00000499,C1977B0F-7A53-4761-AC2D-E43DA7B25711,2014-09-12 11:15:07.263
500,,322.0,8,AW00000500,8D407BAC-A447-456B-93FE-50301BC7555A,2014-09-12 11:15:07.263
501,,894.0,9,AW00000501,5314EDB3-4FE0-47BC-90C8-E89589E8BA7A,2014-09-12 11:15:07.263
502,,1844.0,10,AW00000502,E8DD8339-8804-46F2-AC6C-BCE931FF0831,2014-09-12 11:15:07.263
503,,320.0,2,AW00000503,53F9D07A-114F-40C3-84DE-2CAA6E13A05C,2014-09-12 11:15:07.263
504,,488.0,3,AW00000504,240578AC-2179-4ACA-83D8-C647C8F668CD,2014-09-12 11:15:07.263
505,,1846.0,1,AW00000505,4F32A900-A34B-4448-A72C-196A1C553073,2014-09-12 11:15:07.263
506,,318.0,1,AW00000506,794AA83A-293D-4A91-BCF5-D40471B46569,2014-09-12 11:15:07.263
507,,486.0,4,AW00000507,2C2F6363-D05A-4ED4-8896-E321413D4FF3,2014-09-12 11:15:07.263
508,,1848.0,4,AW00000508,4DA216F0-E0FC-43F1-847B-C0445EBFDA46,2014-09-12 11:15:07.263
509,,316.0,4,AW00000509,78ED169F-C38F-44F9-9ABC-2A65D87C7F7D,2014-09-12 11:15:07.263
510,,484.0,4,AW00000510,6EE9D652-6F65-4F4D-AF0B-3A82CB34C5F1,2014-09-12 11:15:07.263
511,,1850.0,4,AW00000511,39A1E62C-4669-4731-9D99-F74D0A4979D7,2014-09-12 11:15:07.263
512,,352.0,5,AW00000512,5B37CCFF-1A71-4561-AC12-50EB77C92BC2,2014-09-12 11:15:07.263
513,,1468.0,5,AW00000513,B969D812-D0AC-4484-9897-6262151508DB,2014-09-12 11:15:07.263
514,,592.0,6,AW00000514,F7FA597E-BE0A-4488-9101-A6CD272DBF47,2014-09-12 11:15:07.263
515,,1908.0,6,AW00000515,0D4A67DB-594A-4131-A3C8-51C76265B3C5,2014-09-12 11:15:07.263
516,,1466.0,6,AW00000516,3E567502-B73A-49CB-BFA4-89E32F3BF89D,2014-09-12 11:15:07.263
517,,594.0,7,AW00000517,A7726BAE-8C2D-4FE5-B25F-281083AEAF2C,2014-09-12 11:15:07.263
518,,1906.0,8,AW00000518,F3E61433-B332-4B4C-BCE6-A963950E6CA4,2014-09-12 11:15:07.263
519,,1464.0,9,AW00000519,6E5DC4E9-BD21-4E78-808A-074F07958B75,2014-09-12 11:15:07.263
520,,596.0,10,AW00000520,34C094D7-8C79-47A5-B192-9597826BD55D,2014-09-12 11:15:07.263
521,,1904.0,2,AW00000521,A09978FE-9354-4C69-8423-1E172841A9AB,2014-09-12 11:15:07.263
522,,1462.0,2,AW00000522,8989CBD0-E708-4D36-BFB7-71B08A239BFA,2014-09-12 11:15:07.263
523,,954.0,3,AW00000523,ED034862-2FAA-4C55-AFB3-052D06A2191E,2014-09-12 11:15:07.263
524,,1902.0,5,AW00000524,66F5D073-40BB-4584-A577-91E2A6CC36F7,2014-09-12 11:15:07.263
525,,1460.0,5,AW00000525,82BD929F-9DA3-4E28-BBCF-9D4C58D02FF3,2014-09-12 11:15:07.263
526,,956.0,6,AW00000526,34242469-AE37-497E-920E-AD364D7EFF4C,2014-09-12 11:15:07.263
527,,1900.0,3,AW00000527,B43C442C-796E-4B1F-85F3-233A02F5F7ED,2014-09-12 11:15:07.263
528,,1458.0,4,AW00000528,1264D83B-3ABB-4A87-B473-E30B96F55BB6,2014-09-12 11:15:07.263
529,,958.0,4,AW00000529,7BA3FEF2-3B40-4490-9601-3D5705B0FF7A,2014-09-12 11:15:07.263
530,,1898.0,5,AW00000530,EF99BAF9-922B-4634-A430-647B1063E0E0,2014-09-12 11:15:07.263
531,,1456.0,5,AW00000531,5B99C621-4B4D-4AF2-A1C1-7ED552F53C57,2014-09-12 11:15:07.263
532,,960.0,6,AW00000532,60E33181-3EE5-4F24-B543-90F7CA6CFDC2,2014-09-12 11:15:07.263
533,,1896.0,6,AW00000533,89E3BBB3-134C-465B-A2BD-558EA54D3D9E,2014-09-12 11:15:07.263
534,,1454.0,6,AW00000534,24A6A509-B31C-49F5-BF0D-6A0C40B5B740,2014-09-12 11:15:07.263
535,,962.0,7,AW00000535,6A937150-8AB4-4526-A5BF-70CAABE12FC6,2014-09-12 11:15:07.263
536,,1250.0,8,AW00000536,7011F5CD-BA44-42A1-A0DD-324C3238BAF9,2014-09-12 11:15:07.263
537,,1452.0,9,AW00000537,21EC149D-266A-4B80-8D35-F49BE8A57F06,2014-09-12 11:15:07.263
538,,534.0,10,AW00000538,35E95974-7000-4081-A041-64011DE880A2,2014-09-12 11:15:07.263
539,,1248.0,2,AW00000539,664067F5-4C17-49E0-AE44-775AEB6F23E2,2014-09-12 11:15:07.263
540,,1450.0,2,AW00000540,D0EFCB7C-D0B6-4E7F-8C63-1E00E7938929,2014-09-12 11:15:07.263
541,,536.0,1,AW00000541,889515AC-044F-41E5-9D12-B82D6E32EAB6,2014-09-12 11:15:07.263
542,,1246.0,1,AW00000542,6AF61284-02DF-41BA-A0E0-2B1728B2CF7A,2014-09-12 11:15:07.263
543,,1448.0,3,AW00000543,C26F1F97-AF69-4F04-90EB-CAD58466F730,2014-09-12 11:15:07.263
544,,308.0,3,AW00000544,70259E78-E301-494B-B26D-40D663DBB3DE,2014-09-12 11:15:07.263
545,,1244.0,4,AW00000545,7118CA63-B79E-4E8A-B70D-7DF409B7F23A,2014-09-12 11:15:07.263
546,,1242.0,3,AW00000546,298DE006-BED6-4E13-B659-3F9422750943,2014-09-12 11:15:07.263
547,,1446.0,4,AW00000547,522CDA1C-21B1-4316-8FD6-654EB8A043BD,2014-09-12 11:15:07.263
548,,310.0,5,AW00000548,AB8E25B5-9F56-4482-98F2-5DBB212CF679,2014-09-12 11:15:07.263
549,,1240.0,5,AW00000549,C15A76F4-2DFE-44E2-958B-4347C4E37C14,2014-09-12 11:15:07.263
550,,1444.0,6,AW00000550,DEFE32C0-E965-40EE-A991-69DCA4BEDCE6,2014-09-12 11:15:07.263
551,,312.0,6,AW00000551,85A3A976-A059-4FB9-BAB9-569C4EAD0869,2014-09-12 11:15:07.263
552,,1238.0,6,AW00000552,B6D14407-6E95-452D-9ED4-D72D111A5BE7,2014-09-12 11:15:07.263
553,,1442.0,7,AW00000553,0F25342A-F34F-4537-ACBF-37051F4E9DDD,2014-09-12 11:15:07.263
554,,314.0,8,AW00000554,EA6040DC-0651-4F25-AE9D-DBEEF5757609,2014-09-12 11:15:07.263
555,,350.0,9,AW00000555,5F257E9E-661F-4D55-9B92-120C96D59088,2014-09-12 11:15:07.263
556,,1440.0,10,AW00000556,AF0745DF-2902-4BDE-9F2B-48CA6A81CEEF,2014-09-12 11:15:07.263
557,,328.0,2,AW00000557,ADB9D8CD-5614-4D68-A71D-102A28726938,2014-09-12 11:15:07.263
558,,344.0,2,AW00000558,E235C0E3-895D-4E0A-8B71-1807FB4537E2,2014-09-12 11:15:07.263
559,,1438.0,1,AW00000559,487EDB3A-23A8-4D1D-B1FF-FCDDCBDBC97E,2014-09-12 11:15:07.263
560,,330.0,1,AW00000560,B4402FBC-ADE6-41E7-BAEF-11BF1157F658,2014-09-12 11:15:07.263
561,,342.0,4,AW00000561,E8C7FF14-1BED-4405-8E3A-B744C8A29CD8,2014-09-12 11:15:07.263
562,,1436.0,3,AW00000562,CDFD5261-BA2C-46D1-9CE3-D083483A5CD2,2014-09-12 11:15:07.263
563,,338.0,4,AW00000563,64A38F14-8B74-4798-91A0-56CB5D01AD1D,2014-09-12 11:15:07.263
564,,336.0,1,AW00000564,7F79FF5A-E220-46F7-BEC3-E6FFDABEBB2C,2014-09-12 11:15:07.263
565,,458.0,4,AW00000565,795FED3E-6216-4F65-870B-ACA2E485AD97,2014-09-12 11:15:07.263
566,,340.0,5,AW00000566,30B819A4-AC5F-4E4F-A3C8-11D78DF183A3,2014-09-12 11:15:07.263
567,,334.0,5,AW00000567,4D00D4D6-11D3-4D79-A3A5-9256ADC87C63,2014-09-12 11:15:07.263
568,,1112.0,6,AW00000568,4CE1F27A-361E-4C9D-9C89-D5E0104EBB96,2014-09-12 11:15:07.263
569,,346.0,6,AW00000569,3BC5888D-DAB7-44EA-91DB-A50E0EC70BA5,2014-09-12 11:15:07.263
570,,332.0,6,AW00000570,8F7E5659-CA92-4048-BAFF-F4B6E80A8801,2014-09-12 11:15:07.263
571,,1114.0,7,AW00000571,666A1166-84FC-4E16-8A0C-D8DF42F9A865,2014-09-12 11:15:07.263
572,,876.0,8,AW00000572,B42E4CCC-7AD3-4070-BAA3-68FFFF09FF1C,2014-09-12 11:15:07.263
573,,300.0,9,AW00000573,FA67448C-1AF6-4F9B-95CE-71DD35604992,2014-09-12 11:15:07.263
574,,1116.0,10,AW00000574,570C76DB-C00E-420C-AF27-40E55457FFD4,2014-09-12 11:15:07.263
575,,878.0,2,AW00000575,18AA89AA-FEFF-45A5-9F0F-9C18523FDC6C,2014-09-12 11:15:07.263
576,,298.0,2,AW00000576,566E9FAD-966F-4F9F-B9B0-D848EEA5B7AC,2014-09-12 11:15:07.263
577,,1118.0,1,AW00000577,4FD75307-57E3-44B4-99F7-FB0206F5222E,2014-09-12 11:15:07.263
578,,880.0,1,AW00000578,82B2F273-C9F6-4B40-B0DA-F1AE0D6CB581,2014-09-12 11:15:07.263
579,,296.0,3,AW00000579,ADA28DF5-683F-47E6-9D05-7C22DD329440,2014-09-12 11:15:07.263
580,,1120.0,4,AW00000580,FE870DE4-818A-495D-BA9E-875CB8212233,2014-09-12 11:15:07.263
581,,882.0,4,AW00000581,DE11580B-02D7-4DB2-AEEC-ECA3E3CCFDC9,2014-09-12 11:15:07.263
582,,294.0,4,AW00000582,D05CCF47-0563-44EE-8CC9-ECBC5A5A3BEB,2014-09-12 11:15:07.263
583,,1796.0,4,AW00000583,16ACF91D-EF89-41CC-86CE-72A39B05E97D,2014-09-12 11:15:07.263
584,,884.0,5,AW00000584,DD422718-245E-4667-9632-40DB67FA70AE,2014-09-12 11:15:07.263
585,,292.0,5,AW00000585,E50EF6BD-5176-476C-92DF-57F22508D085,2014-09-12 11:15:07.263
586,,1798.0,6,AW00000586,A99CAE9B-1011-4551-976C-EC06A5EDF5D7,2014-09-12 11:15:07.263
587,,886.0,6,AW00000587,D4D20D5D-C11E-41D9-8FB7-11CC69AA3FE4,2014-09-12 11:15:07.263
588,,668.0,6,AW00000588,41DDDC8E-86E3-4073-9868-25DCF32918B3,2014-09-12 11:15:07.263
589,,1800.0,7,AW00000589,412D4BA0-0A0B-4228-BCB8-7682E52D0BAA,2014-09-12 11:15:07.263
590,,888.0,8,AW00000590,00648DE8-62F2-46E2-AF4B-FB23D0D90642,2014-09-12 11:15:07.263
591,,666.0,9,AW00000591,41DA486F-2232-4B7C-B54A-1FBF4C5299D5,2014-09-12 11:15:07.263
592,,1802.0,10,AW00000592,13F01A4D-69BE-4DC7-9BFC-2339B0011D37,2014-09-12 11:15:07.263
593,,890.0,2,AW00000593,7BCA67B7-833D-40C4-84D9-2E0FEEB6726A,2014-09-12 11:15:07.263
594,,664.0,2,AW00000594,147692E6-80FE-492F-97F6-51D9C5AA0C36,2014-09-12 11:15:07.263
595,,1804.0,1,AW00000595,9C979E0C-9613-4D25-A2FB-F11DB162FE11,2014-09-12 11:15:07.263
596,,892.0,1,AW00000596,45E57628-05C0-4CF7-B920-446DB8449713,2014-09-12 11:15:07.263
597,,1100.0,4,AW00000597,544A635A-DBDF-4352-8654-EAC27DC3B3E0,2014-09-12 11:15:07.263
598,,1806.0,3,AW00000598,677DA2FB-A3EF-4EB3-A520-23AFBBF29226,2014-09-12 11:15:07.263
599,,652.0,4,AW00000599,3B2D46BA-B6E4-44CB-8148-1217A3CCFA89,2014-09-12 11:15:07.263
600,,1098.0,4,AW00000600,676F1FB0-E203-4E91-A603-B23A7916A565,2014-09-12 11:15:07.263
601,,1808.0,1,AW00000601,9B833B71-5745-4582-A38D-8C23A0DD4837,2014-09-12 11:15:07.263
602,,654.0,5,AW00000602,6417A09C-2E36-4378-B394-1DD9A6B55EE1,2014-09-12 11:15:07.263
603,,1096.0,5,AW00000603,C9B15EF9-6408-4E15-AD44-987C125CB42A,2014-09-12 11:15:07.263
604,,1810.0,1,AW00000604,16A45C72-62FB-4A9F-BAE7-BFEA490BD4C4,2014-09-12 11:15:07.263
605,,656.0,1,AW00000605,0938B90F-1DC9-4F5E-B37D-3DFF2DBCD276,2014-09-12 11:15:07.263
606,,1094.0,3,AW00000606,EFB59C1A-467F-4946-BCE9-72EA3E3E2236,2014-09-12 11:15:07.263
607,,1812.0,4,AW00000607,0592BD1D-8A90-4BBC-A5FA-5B10B60B6A3F,2014-09-12 11:15:07.263
608,,478.0,4,AW00000608,2405C543-8822-44AD-98C6-6FB653FD9A07,2014-09-12 11:15:07.263
609,,1092.0,4,AW00000609,907AF75B-4DBD-4E50-A0C8-3205595987B4,2014-09-12 11:15:07.263
610,,1814.0,4,AW00000610,383EBD5E-A839-4FC1-95BF-C40FF1245204,2014-09-12 11:15:07.263
611,,480.0,5,AW00000611,778678CF-63D6-40CF-BF2D-86D351C0CA9C,2014-09-12 11:15:07.263
612,,1090.0,5,AW00000612,B0EA749C-E28D-409B-B2A2-9409CCF9BFC2,2014-09-12 11:15:07.263
613,,1816.0,6,AW00000613,05B7B25A-0E97-4F07-9A87-0627F354A45F,2014-09-12 11:15:07.263
614,,482.0,7,AW00000614,E3EE0533-73C5-4C04-9A57-A18ACB731D4F,2014-09-12 11:15:07.263
615,,1088.0,8,AW00000615,02920412-A161-419A-859D-8BAFF2EB1386,2014-09-12 11:15:07.263
616,,1818.0,9,AW00000616,B978D534-47E9-4386-80AD-1BF256B8FEFE,2014-09-12 11:15:07.263
617,,1122.0,10,AW00000617,44F580C3-4D01-41C8-964D-24DE6CBE51FC,2014-09-12 11:15:07.263
618,,1086.0,2,AW00000618,8EE36249-427E-4C11-B909-0A16BF80FBCF,2014-09-12 11:15:07.263
619,,1820.0,2,AW00000619,D042FF4C-898D-4F53-B14F-1CD6F7F00D6D,2014-09-12 11:15:07.263
620,,1124.0,1,AW00000620,401C7B5F-4FF0-4E29-9102-319CB883C11D,2014-09-12 11:15:07.263
621,,1084.0,1,AW00000621,A8ACF94D-2B05-4EF4-96EA-87B3466619C5,2014-09-12 11:15:07.263
622,,1822.0,3,AW00000622,E9A23E4B-7EFE-43AD-9B10-789511309827,2014-09-12 11:15:07.263
623,,1126.0,3,AW00000623,9DEF17D4-B251-405F-A854-70A33DEBBBE9,2014-09-12 11:15:07.263
624,,1082.0,4,AW00000624,EB4B75A2-CA46-4B7D-BCBB-EAA8D41E8659,2014-09-12 11:15:07.263
625,,1824.0,4,AW00000625,8E200319-3DBD-43A6-8AAA-82D7866314A9,2014-09-12 11:15:07.263
626,,1128.0,1,AW00000626,03363CF0-DF23-4060-B0E1-E023CDF7BE08,2014-09-12 11:15:07.263
627,,1080.0,5,AW00000627,BA3634D3-E69C-4DD5-8DE7-990A163A433B,2014-09-12 11:15:07.263
628,,1826.0,5,AW00000628,AF7D3E65-4616-413E-9653-04C8AFCC4613,2014-09-12 11:15:07.263
629,,1130.0,6,AW00000629,2B7A6FF6-7BD4-4E4E-896C-42A76AC54270,2014-09-12 11:15:07.263
630,,1078.0,6,AW00000630,05B08B9B-B1EA-469E-B314-C43E5A3EFE1A,2014-09-12 11:15:07.263
631,,1364.0,6,AW00000631,FB9DC661-95E0-4E69-9AF7-4122CB8AA87A,2014-09-12 11:15:07.263
632,,1958.0,7,AW00000632,68ADCE22-0F2E-4D7D-9B70-6A59A68A494C,2014-09-12 11:15:07.263
633,,1076.0,8,AW00000633,D40F6A52-5E98-407B-8630-D54F13C46DEC,2014-09-12 11:15:07.263
634,,1366.0,9,AW00000634,C2C156F1-4096-47C4-9979-BAAC98AFE790,2014-09-12 11:15:07.263
635,,1960.0,10,AW00000635,7F84FF66-311C-4396-A5BA-D2470EAADA21,2014-09-12 11:15:07.263
636,,1074.0,2,AW00000636,DB14028F-1C36-4F29-A2F9-1F1986C38776,2014-09-12 11:15:07.263
637,,1368.0,6,AW00000637,65C25750-C07B-431C-9519-BBCAA7AA6B34,2014-09-12 11:15:07.263
638,,1962.0,7,AW00000638,44C8B67B-30E5-4B4E-9BC0-C3884877D47B,2014-09-12 11:15:07.263
639,,1072.0,8,AW00000639,444348EF-7B08-4AC7-924C-1BAFF2A83B4D,2014-09-12 11:15:07.263
640,,1370.0,9,AW00000640,8AB2C195-E95A-45DE-B0D1-02F13D20D0B0,2014-09-12 11:15:07.263
641,,1964.0,10,AW00000641,321EBC1B-7B5A-449C-8288-26AD3A2D1CAA,2014-09-12 11:15:07.263
642,,1070.0,2,AW00000642,B63BB804-B28A-4948-B3C5-557D548BB1DD,2014-09-12 11:15:07.263
643,,1372.0,3,AW00000643,A7B5B085-69A9-47D6-BD8C-262910496BBF,2014-09-12 11:15:07.263
644,,1966.0,1,AW00000644,9CCD22E6-5ACF-4378-BA69-1FE722239354,2014-09-12 11:15:07.263
645,,1068.0,1,AW00000645,6AA86A45-3E16-4C00-AB99-1E429A1C4026,2014-09-12 11:15:07.263
646,,1374.0,3,AW00000646,78D632CB-9993-46AC-AA5C-45B2F807F681,2014-09-12 11:15:07.263
647,,1968.0,4,AW00000647,F36E88F4-27E1-4636-9BD4-24DAF44C4141,2014-09-12 11:15:07.263
648,,1066.0,4,AW00000648,A47D117D-1878-4160-8A37-0B1581D441D6,2014-09-12 11:15:07.263
649,,1376.0,4,AW00000649,6E4F5184-9CA2-4009-A867-331DB4B4628A,2014-09-12 11:15:07.263
650,,1970.0,1,AW00000650,D903D48A-5B03-472E-B802-8500A3C81305,2014-09-12 11:15:07.263
651,,1064.0,5,AW00000651,7F19DB94-95F5-4565-87EC-14D04A27D35F,2014-09-12 11:15:07.263
652,,1378.0,5,AW00000652,AB7CFE0E-3D01-4EAC-A5F8-5E12B9E65984,2014-09-12 11:15:07.263
653,,1972.0,6,AW00000653,8BDB709B-17BF-4604-A512-26DCE6EF0443,2014-09-12 11:15:07.263
654,,1062.0,6,AW00000654,1A357CAC-E4F2-4880-BE31-487D92071128,2014-09-12 11:15:07.263
655,,1060.0,6,AW00000655,35645D53-FF5D-4A0E-9F3A-8024A0D90726,2014-09-12 11:15:07.263
656,,1380.0,7,AW00000656,71EB335F-005C-4539-8718-FB1C257BC9EF,2014-09-12 11:15:07.263
657,,1974.0,8,AW00000657,A4023D53-C9D5-4BCE-A366-7B185DA6A92F,2014-09-12 11:15:07.263
658,,1058.0,9,AW00000658,226F159E-8716-4B8B-B058-A53E81118822,2014-09-12 11:15:07.263
659,,1382.0,10,AW00000659,A2098F7B-3D3A-4894-90D7-C79C118845D5,2014-09-12 11:15:07.263
660,,1976.0,3,AW00000660,9B35A7E0-C72F-4C28-9EF9-9A8124DF7215,2014-09-12 11:15:07.263
661,,1056.0,6,AW00000661,AC14C556-2FCC-4578-AD66-D2F31FCA6C51,2014-09-12 11:15:07.263
662,,1384.0,7,AW00000662,6712FF8A-6C37-4331-A4ED-19E2035AB0E5,2014-09-12 11:15:07.263
663,,420.0,8,AW00000663,C9CF0F86-EFAC-4291-94F2-55BB3D779C43,2014-09-12 11:15:07.263
664,,1054.0,9,AW00000664,5463F242-1CB0-42ED-B5F7-0C22B9929096,2014-09-12 11:15:07.263
665,,1386.0,10,AW00000665,1FBCCC49-197B-4A5F-9AAD-42B8AE9EE999,2014-09-12 11:15:07.263
666,,422.0,2,AW00000666,122555B3-7DE3-4960-A9A3-0D19392E54F3,2014-09-12 11:15:07.263
667,,1052.0,2,AW00000667,5F6D21D3-E8D9-4D8A-8BF1-F52F660252D1,2014-09-12 11:15:07.263
668,,1388.0,1,AW00000668,91A24A87-81CE-4BDB-B233-0CC9936CCB5A,2014-09-12 11:15:07.263
669,,822.0,1,AW00000669,C8D30FD5-43D3-4D5C-B54E-3561113CAF43,2014-09-12 11:15:07.263
670,,1050.0,3,AW00000670,F1D69FBE-3932-4B31-A092-6C778D9CD194,2014-09-12 11:15:07.263
671,,1390.0,4,AW00000671,BF1718C1-A06B-49D9-AFFA-B445E82B2B9A,2014-09-12 11:15:07.263
672,,824.0,1,AW00000672,6C3F1514-0E59-467C-AD84-1FCAB936E521,2014-09-12 11:15:07.263
673,,1048.0,1,AW00000673,45CF2A2C-3D06-45F4-9009-FCD4ABC19427,2014-09-12 11:15:07.263
674,,1392.0,4,AW00000674,821FF209-815B-4EAA-806F-9106F3FE9424,2014-09-12 11:15:07.263
675,,826.0,5,AW00000675,203F7C3A-5BB6-4B58-BABF-7EF30292C4F6,2014-09-12 11:15:07.263
676,,1046.0,5,AW00000676,2AA331A0-6448-4EA9-9A92-0EBF254BDCD3,2014-09-12 11:15:07.263
677,,1394.0,6,AW00000677,143625ED-18D6-43ED-A1C9-BA18BB5F80C9,2014-09-12 11:15:07.263
678,,828.0,6,AW00000678,9AE2B1F8-8F7D-4439-99FE-2B67E38DE4EE,2014-09-12 11:15:07.263
679,,1044.0,6,AW00000679,DAFE6766-1849-4209-9379-4EAE7A05B932,2014-09-12 11:15:07.263
680,,1396.0,7,AW00000680,9E10D007-B1C1-486F-90CD-4D24BC2396BD,2014-09-12 11:15:07.263
681,,830.0,8,AW00000681,3B3A9B99-9931-43DE-8D4E-713853DD764F,2014-09-12 11:15:07.263
682,,1042.0,9,AW00000682,2F4B1557-8A9A-45F4-BE71-962878E5B360,2014-09-12 11:15:07.263
683,,1398.0,10,AW00000683,243EF1F5-74D0-4E3C-9B0D-C7AA926F3D64,2014-09-12 11:15:07.263
684,,832.0,2,AW00000684,673881BF-EB36-4E92-BA45-1F109CFDCCBD,2014-09-12 11:15:07.263
685,,1040.0,6,AW00000685,8559A2D6-B981-41B4-85F9-5507BFF4DD6E,2014-09-12 11:15:07.263
686,,1400.0,7,AW00000686,E3540D69-58E5-4171-800B-44B6253EF411,2014-09-12 11:15:07.263
687,,834.0,8,AW00000687,360F6A77-2B9B-4863-8C55-8F570F525092,2014-09-12 11:15:07.263
688,,1038.0,9,AW00000688,FF416568-8635-4C21-B8A0-82494C57F1E2,2014-09-12 11:15:07.263
689,,1402.0,10,AW00000689,AF583E23-093C-4232-B886-A1EE64BCD3C9,2014-09-12 11:15:07.263
690,,836.0,2,AW00000690,BE9D4CD7-A224-48A1-B599-720B07043949,2014-09-12 11:15:07.263
691,,1036.0,2,AW00000691,6C7F3484-142C-425A-A0F9-BA2201079A5C,2014-09-12 11:15:07.263
692,,802.0,1,AW00000692,9EE96279-78D5-49B7-AC4A-1C43CFB80249,2014-09-12 11:15:07.263
693,,838.0,1,AW00000693,3B38D4CB-9573-4686-A202-9179DBEFC7B8,2014-09-12 11:15:07.263
694,,1034.0,3,AW00000694,D3E874DC-A10C-4055-B943-9DBD5CFE8C89,2014-09-12 11:15:07.263
695,,638.0,3,AW00000695,77A62D9C-4ED6-4266-AE35-40CC330ACC5E,2014-09-12 11:15:07.263
696,,840.0,1,AW00000696,A0140DD4-4D10-4091-9D89-95873DAE9BB7,2014-09-12 11:15:07.263
697,,1032.0,1,AW00000697,B30CE5B4-BBFA-4A57-B5C2-EED1EF13E0BE,2014-09-12 11:15:07.263
698,,640.0,1,AW00000698,6BC4FF5A-0696-4C2A-88F9-08D1DBA91B74,2014-09-12 11:15:07.263
699,,842.0,5,AW00000699,38A528AA-0402-4ED9-ABBB-983BCEB37D40,2014-09-12 11:15:07.263
700,,1030.0,5,AW00000700,540FB57F-F81A-4794-8E9A-C071C4F0BC18,2014-09-12 11:15:07.263
701,,844.0,6,AW00000701,61AE9625-8BD8-48B7-B171-8A90CBBA494C,2014-09-12 11:15:07.263
29484,291,292.0,5,AW00029484,A24C1240-1A8D-427B-91E9-6197F8CF3CAD,2014-09-12 11:15:07.263
29485,293,294.0,4,AW00029485,392AE773-D7EC-48AC-B8D0-6E65B770285C,2014-09-12 11:15:07.263
29486,295,296.0,3,AW00029486,2A5ABA2E-8DB0-4856-A773-21D185F1679E,2014-09-12 11:15:07.263
29487,297,298.0,2,AW00029487,676811A9-9E7F-49AF-BAAC-F6B0B053246E,2014-09-12 11:15:07.263
29488,299,300.0,9,AW00029488,EEEE9A74-EAEE-40E7-B4F7-B45E87CCB5A6,2014-09-12 11:15:07.263
29489,301,302.0,4,AW00029489,C353FE38-6147-40A3-944D-3736F6297B8C,2014-09-12 11:15:07.263
29490,303,304.0,1,AW00029490,7F2D6183-6AEE-4AD1-973D-F45A19B70BF7,2014-09-12 11:15:07.263
29491,305,306.0,5,AW00029491,62A7B13E-8AC5-4612-B97C-B16A90856BDD,2014-09-12 11:15:07.263
29492,307,308.0,3,AW00029492,7A2EB695-B6B9-48D4-BAD2-BD33E8CE8CA1,2014-09-12 11:15:07.263
29493,309,310.0,5,AW00029493,24AD63DE-1E4C-4E27-A9B0-B8C0942630DA,2014-09-12 11:15:07.263
29494,311,312.0,6,AW00029494,66D2DC13-4220-43B8-B2C7-131183CAEC34,2014-09-12 11:15:07.263
29495,313,314.0,8,AW00029495,B6F7FAAC-0212-4972-B7E8-ABABE19F4302,2014-09-12 11:15:07.263
29496,315,316.0,4,AW00029496,44E51EC2-9D0B-40CC-B725-1A3E81DF9519,2014-09-12 11:15:07.263
